completely,pointless,0.01514,0.33511,0.1016,0.11586,0.099822,0.11408,0.076649,0.071302,0.037434,0.014262,0.033869,0.33119,0.13083,0.12926,0.11163,0.096843,0.060322,0.04855,0.034086,0.022975,0.03431
very,hot,0.021779,0.057972,0.026351,0.040844,0.040844,0.061924,0.098814,0.13307,0.15942,0.13175,0.24901,0.050478,0.024716,0.031921,0.032714,0.046887,0.066335,0.11466,0.16666,0.15385,0.31179
too,brutal,0.061307,0.094737,0.042111,0.052637,0.021061,0.084212,0.073687,0.14736,0.17894,0.084212,0.22104,0.041331,0.024844,0.034428,0.040563,0.063703,0.095216,0.1529,0.1889,0.14535,0.21277
so,outlandish,0.12074,0.041675,0.041675,0.041675,0.11111,0.16666,0.097223,0.15277,0.125,0.097223,0.125,0.081141,0.03863,0.04787,0.049394,0.067622,0.088399,0.13228,0.15923,0.12949,0.20594
particularly,scary,0.11062,0.026319,0.026319,0.026319,0.070177,0.13596,0.13596,0.22368,0.16228,0.10965,0.083334,0.083248,0.041982,0.054557,0.058727,0.080057,0.1013,0.14105,0.157,0.10972,0.17236
very,traditional,0.017238,0.022228,0.022228,0.022228,0.044449,0.074076,0.08889,0.16296,0.19259,0.15555,0.21481,0.015899,0.01244,0.019749,0.027048,0.055769,0.097255,0.17742,0.23471,0.15818,0.20153
fairly,interesting,0.019773,0.044884,0.044884,0.057451,0.1149,0.14363,0.20287,0.22082,0.087971,0.059247,0.023341,0.036133,0.034665,0.063909,0.081964,0.16136,0.2213,0.21768,0.10149,0.040356,0.041151
only,fitting,0.12213,0.034488,8.6199e-06,0.0086286,0.051728,0.051728,0.077588,0.10345,0.10345,0.13793,0.43101,0.070152,0.029494,0.041178,0.042024,0.056992,0.079236,0.12243,0.16344,0.13515,0.25991
too,shabby,0.043271,0.029242,0.03509,0.043861,0.023394,0.093567,0.13158,0.18713,0.15497,0.11696,0.18421,0.071884,0.041125,0.055798,0.062822,0.086455,0.11175,0.14973,0.15334,0.11048,0.15661
too,exciting,0.076298,0.05455,0.0090992,0.09091,0.09091,0.08182,0.18181,0.17272,0.15454,0.04546,0.11818,0.043249,0.029007,0.043651,0.052283,0.088456,0.13399,0.18776,0.1733,0.1076,0.14069
more,diverse,0.088002,0.057149,0.028582,0.071433,0.057149,0.042865,0.12857,0.17142,0.15713,0.071433,0.21427,0.052184,0.024401,0.034015,0.035606,0.050598,0.072372,0.11881,0.1683,0.14998,0.29373
extremely,predictable,0.0053214,0.22005,0.10269,0.14425,0.13447,0.11736,0.090465,0.08802,0.041566,0.022007,0.039121,0.21023,0.10988,0.13234,0.13249,0.13638,0.098913,0.0719,0.046789,0.026069,0.035012
very,unpleasant,0.016047,0.10458,0.065361,0.091504,0.071896,0.091504,0.094771,0.11438,0.15359,0.078432,0.13399,0.15041,0.068453,0.078912,0.077917,0.092734,0.095953,0.11479,0.11325,0.083049,0.12453
eerily,similar,0.049765,0.018639,0.049693,0.03106,0.049693,0.049693,0.11801,0.1677,0.18012,0.080747,0.25465,0.053321,0.029976,0.040003,0.045825,0.071054,0.10115,0.15301,0.18188,0.13408,0.18971
just,brilliant,0.0093142,0.0095827,0.0069695,0.0043562,0.0087116,0.0069695,0.022649,0.05575,0.15331,0.17683,0.55487,0.016064,0.0075487,0.010019,0.010161,0.016419,0.026992,0.064577,0.14228,0.17868,0.52726
most,disappointing,0.045509,0.21066,0.091783,0.11189,0.14248,0.1451,0.11538,0.08042,0.0507,0.021854,0.029721,0.27259,0.11317,0.12172,0.10894,0.10191,0.073629,0.064688,0.051458,0.035748,0.056147
more,contrived,0.15311,0.18054,0.055562,0.041675,0.16666,0.125,0.125,0.18054,0.083336,0.027788,0.013901,0.20705,0.11045,0.137,0.13184,0.13243,0.0919,0.071494,0.049449,0.028598,0.039797
very,second,0.3263,0.18517,0.018534,0.092594,0.055564,0.037049,0.018534,0.055564,0.092594,0.074079,0.37032,0.033039,0.016755,0.022999,0.024296,0.036646,0.055292,0.10392,0.17106,0.16826,0.36773
radically,different,0.013092,0.036038,0.021023,0.021023,0.04805,0.054055,0.09009,0.10811,0.17117,0.15015,0.30029,0.038043,0.02031,0.028261,0.031887,0.051213,0.079633,0.13736,0.19339,0.15878,0.26112
just,mad,0.08088,0.21125,0.014097,0.084509,0.042262,0.070427,0.028179,0.11267,0.12676,0.070427,0.23942,0.23631,0.073909,0.07329,0.060467,0.0636,0.064061,0.088695,0.094183,0.084768,0.16072
more,perfect,0.033059,0.018101,0.004527,2.2624e-06,0.0090518,0.015839,0.029413,0.11086,0.13575,0.15837,0.51809,0.015939,0.0074172,0.011899,0.012971,0.022447,0.040783,0.088811,0.17847,0.18352,0.43775
more,profound,0.022002,0.033856,0.018231,0.026044,0.03646,0.083334,0.070313,0.09375,0.15885,0.14323,0.33593,0.05449,0.024153,0.032479,0.032984,0.046059,0.067482,0.11428,0.16569,0.15363,0.30876
truly,great,0.012033,0.03513,0.020917,0.024135,0.021722,0.038885,0.056584,0.099222,0.1542,0.16385,0.38536,0.026819,0.01266,0.018397,0.019108,0.028841,0.043721,0.085327,0.15739,0.17215,0.43559
so,dead,0.061335,0.085272,0.023262,0.054267,0.031013,0.031013,0.085272,0.12403,0.13953,0.21705,0.20929,0.11219,0.046709,0.056471,0.054218,0.066145,0.079299,0.1147,0.13638,0.11909,0.21479
just,fantastic,0.011574,0.0026895,0.0013454,0.0040335,0.0080658,0.012098,0.036291,0.068549,0.16129,0.18279,0.52284,0.011311,0.0060443,0.0083503,0.0090049,0.0156,0.026336,0.064787,0.1496,0.18689,0.52207
really,good,0.021013,0.042926,0.022023,0.030098,0.035507,0.057183,0.08334,0.13357,0.18766,0.14087,0.26683,0.053446,0.030116,0.041337,0.047056,0.071265,0.099553,0.15018,0.17811,0.13173,0.1972
longer,able,0.080426,0.10843,0.012059,0.060246,0.024106,0.012059,0.060246,0.14457,0.14457,0.13253,0.30118,0.056341,0.029294,0.039352,0.042763,0.062232,0.085957,0.13362,0.1717,0.14084,0.2379
pretty,smart,0.077747,0.089173,0.012744,0.019113,0.03822,0.050959,0.076435,0.26751,0.17197,0.10191,0.17197,0.049179,0.032953,0.046601,0.055596,0.087274,0.12682,0.17786,0.16983,0.11019,0.14369
too,critical,0.070605,0.05397,0.038097,0.050795,0.069842,0.11746,0.079366,0.22539,0.13968,0.092064,0.13333,0.044972,0.026974,0.037196,0.043748,0.068027,0.099331,0.15483,0.18525,0.13955,0.20011
too,artificial,0.044359,0.053576,0.017864,0.062503,0.080359,0.15178,0.18749,0.15178,0.16964,0.062503,0.062503,0.075804,0.054707,0.082819,0.098763,0.13635,0.14615,0.14927,0.11456,0.06405,0.077524
very,curious,0.064924,0.053934,0.035956,0.051686,0.038204,0.047192,0.094382,0.16629,0.14831,0.11685,0.24719,0.10052,0.05231,0.071635,0.073832,0.087123,0.09424,0.11505,0.12536,0.099598,0.18033
more,likeable,0.14644,0.033344,0.050008,1.6664e-05,0.083336,0.066672,0.050008,0.11666,0.31663,0.083336,0.19998,0.060792,0.03318,0.046461,0.052819,0.077159,0.1053,0.14971,0.16921,0.12242,0.18294
too,bloody,0.049587,0.057474,0.040233,0.011499,0.063221,0.10345,0.086208,0.14942,0.13218,0.12644,0.22988,0.051903,0.032905,0.04651,0.055559,0.085308,0.11931,0.16701,0.17093,0.11619,0.15437
more,expensive,0.034766,0.074169,0.028135,0.069054,0.030692,0.079284,0.14066,0.14834,0.15345,0.099744,0.17647,0.10767,0.050169,0.061077,0.061262,0.077837,0.093272,0.12671,0.13896,0.10878,0.17426
highly,predictable,0.04087,0.14428,0.074628,0.12438,0.099503,0.14428,0.18905,0.1194,0.044779,0.034829,0.024879,0.16274,0.094555,0.12091,0.12629,0.14119,0.11462,0.091103,0.064369,0.036084,0.048137
always,fantastic,0.07568,1.6126e-05,0.016143,0.016143,0.016143,0.048395,0.12903,0.12903,0.20966,0.19353,0.24191,0.015994,0.0091479,0.013809,0.016302,0.03054,0.05568,0.11818,0.20851,0.18648,0.34535
pretty,forgettable,0.032553,0.039027,0.039027,0.11707,0.10732,0.22438,0.20975,0.16097,0.039027,0.024394,0.039027,0.040976,0.042714,0.084857,0.11577,0.18611,0.19739,0.16554,0.092788,0.036905,0.036942
quite,hard,0.023281,0.056226,0.030122,0.054218,0.044178,0.11044,0.11245,0.10843,0.1506,0.10643,0.22691,0.053091,0.032466,0.045157,0.052851,0.07833,0.1069,0.15291,0.17195,0.12546,0.1809
moderately,interesting,0.053821,0.11017,0.084747,0.033904,0.11864,0.20338,0.22033,0.11017,0.067799,0.02543,0.02543,0.093668,0.075972,0.11457,0.1219,0.17279,0.17279,0.13774,0.057543,0.024983,0.028048
also,surprising,0.042952,0.011775,0.011775,0.011775,0.011775,0.035302,0.047065,0.12941,0.29409,0.14117,0.30586,0.02143,0.014343,0.021477,0.026835,0.049517,0.081611,0.14981,0.21895,0.16693,0.2491
more,understandable,0.026209,0.020837,0.036462,0.026046,0.04167,0.072918,0.088542,0.13541,0.20833,0.13541,0.23437,0.061858,0.03056,0.040638,0.043855,0.063391,0.087903,0.13616,0.17255,0.13552,0.22756
truly,laughable,0.11805,0.3529,0.088237,0.20587,0.044126,0.13235,0.044126,0.029422,0.05883,0.044126,1.4704e-05,0.32669,0.12572,0.12612,0.1089,0.094795,0.060742,0.051064,0.03843,0.02664,0.040893
just,dumb,0.0038756,0.24046,0.093512,0.12786,0.089695,0.1126,0.087786,0.085878,0.062978,0.034352,0.064886,0.24749,0.10403,0.11297,0.10356,0.10532,0.084401,0.078764,0.060803,0.040965,0.061687
extremely,sad,0.055929,0.046787,0.011701,0.023396,0.0058535,0.029244,0.029244,0.099415,0.16959,0.17543,0.40934,0.098327,0.028772,0.034245,0.027909,0.033043,0.042757,0.079278,0.12279,0.13863,0.39425
more,noticeable,0.11626,0.049189,0.016407,0.049189,0.08197,0.065579,0.14753,0.18031,0.049189,0.2131,0.14753,0.05228,0.029452,0.042487,0.049167,0.073822,0.10485,0.15288,0.17719,0.12912,0.18875
still,powerful,0.071595,9.999e-06,0.010009,9.999e-06,0.020008,0.070003,0.040006,0.15,0.20999,0.21999,0.27998,0.012751,0.0080631,0.012692,0.01542,0.028503,0.050155,0.10844,0.20104,0.18824,0.3747
rather,mundane,0.10632,0.022394,0.029856,0.052242,0.12686,0.1791,0.14925,0.1791,0.089553,0.089553,0.082091,0.030914,0.024502,0.040993,0.055607,0.09541,0.14009,0.19713,0.18498,0.10945,0.12092
always,beautiful,0.035262,0.026322,0.017551,0.043865,0.043865,0.035093,0.08772,0.15789,0.16666,0.14912,0.27191,0.020309,0.012361,0.018207,0.022129,0.040781,0.070158,0.13679,0.21408,0.17501,0.29017
beautifully,photographed,0.038857,0.048082,0.019239,0.028853,0.057696,0.067311,0.076925,0.16346,0.15384,0.1923,0.1923,0.054309,0.032226,0.045116,0.053186,0.082759,0.11601,0.1625,0.17266,0.11863,0.1626
so,subtle,0.023383,0.037642,0.0075294,0.022586,0.025095,0.031368,0.080301,0.099122,0.14429,0.1744,0.37766,0.021928,0.011626,0.015787,0.017356,0.028729,0.045571,0.0949,0.17544,0.18241,0.40625
equally,good,0.030037,0.014707,0.009192,0.014707,0.011949,0.031251,0.046875,0.16268,0.23805,0.16636,0.30423,0.022761,0.015085,0.021676,0.027025,0.050401,0.081448,0.14945,0.21772,0.16712,0.24732
rather,unusual,0.020759,0.0039564,0.0079088,0.019766,0.027671,0.090909,0.11858,0.19762,0.21739,0.13439,0.18181,0.014611,0.013342,0.021474,0.03115,0.071962,0.13575,0.22656,0.22725,0.12398,0.13392
then,other,0.03964,0.053661,0.024394,0.043905,0.068294,0.068294,0.053661,0.07805,0.23414,0.13171,0.2439,0.053356,0.026215,0.035247,0.038157,0.05703,0.082731,0.13236,0.17774,0.1466,0.25056
fairly,graphic,0.036394,0.037983,0.050639,0.037983,0.025326,0.063296,0.10127,0.16455,0.25315,0.11392,0.15189,0.033479,0.025022,0.038369,0.049856,0.086194,0.1293,0.18908,0.18831,0.11683,0.14356
incredibly,enjoyable,0.070508,1.5149e-05,0.015164,1.5149e-05,1.5149e-05,0.030314,0.015164,0.15151,0.2424,0.15151,0.39389,0.00782,0.0059991,0.0093569,0.012865,0.029469,0.053505,0.12248,0.23134,0.20092,0.32624
more,passionate,0.094923,0.032798,0.016407,0.049189,0.016407,0.065579,0.11475,0.11475,0.08197,0.13114,0.377,0.047303,0.02474,0.034007,0.038008,0.058863,0.087058,0.14127,0.18595,0.1464,0.2364
simply,impossible,0.037652,0.15853,0.036589,0.097561,0.048784,0.060978,0.097561,0.07927,0.14634,0.067075,0.20731,0.13578,0.05033,0.056038,0.051121,0.062329,0.075383,0.11253,0.13241,0.11544,0.20863
utterly,ridiculous,0.023219,0.24131,0.13127,0.11776,0.10811,0.096525,0.083012,0.052124,0.054055,0.044403,0.071429,0.30107,0.11943,0.12371,0.1091,0.10257,0.071815,0.060335,0.042814,0.027918,0.04123
not,best,0.16165,0.048615,0.027783,0.041671,0.069447,0.020839,0.10417,0.13194,0.15972,0.11111,0.28471,0.13011,0.058983,0.07588,0.075007,0.089227,0.10157,0.12341,0.12138,0.08852,0.13593
also,present,0.04479,0.026581,0.019936,0.029903,0.033225,0.066446,0.069768,0.22923,0.20598,0.11296,0.20598,0.020389,0.01347,0.019498,0.0244,0.046299,0.07927,0.15027,0.22392,0.17186,0.25063
pretty,enjoyable,0.039118,0.012079,0.009664,0.021741,0.036233,0.065218,0.27053,0.31159,0.19565,0.053141,0.024156,0.012674,0.014764,0.030948,0.047727,0.11831,0.226,0.27998,0.1563,0.06013,0.053176
probably,good,0.088898,0.10366,0.060978,0.13414,0.07927,0.091464,0.073172,0.14634,0.11585,0.060978,0.13414,0.060566,0.038213,0.05887,0.069623,0.10666,0.14453,0.17582,0.14697,0.085738,0.11301
only,young,0.05867,0.057149,0.028582,0.014298,0.057149,0.1,0.042865,0.17142,0.12857,0.11428,0.28569,0.080294,0.034223,0.045162,0.044983,0.058655,0.079417,0.12138,0.15619,0.13418,0.24551
almost,palpable,0.19903,0.031757,1.587e-05,0.031757,0.015886,1.587e-05,0.047627,0.11111,0.2222,0.14285,0.39678,0.050755,0.026714,0.038821,0.044064,0.06723,0.096407,0.14765,0.18169,0.13477,0.2119
pretty,gruesome,0.013911,0.025004,0.025004,0.040003,0.050002,0.080001,0.11,0.18,0.22499,0.125,0.14,0.031921,0.025304,0.039944,0.05314,0.092692,0.14263,0.20004,0.18175,0.10732,0.12525
rather,good,0.010361,0.029995,0.026781,0.050884,0.056776,0.096411,0.15694,0.23514,0.19925,0.074987,0.072844,0.022977,0.02123,0.038051,0.053245,0.11211,0.18457,0.23881,0.16866,0.07761,0.082734
so,original,0.02759,0.030185,0.023623,0.026248,0.019686,0.028872,0.039371,0.085302,0.12073,0.17454,0.45144,0.024416,0.013483,0.019175,0.021476,0.03551,0.053457,0.10347,0.17862,0.17673,0.37366
really,curious,0.038657,0.12925,0.088436,0.034018,0.04082,0.074832,0.088436,0.15646,0.12925,0.088436,0.17006,0.094593,0.048454,0.062126,0.064276,0.079985,0.094233,0.12453,0.13737,0.1098,0.18463
fairly,exciting,0.074562,0.040008,1.3332e-05,0.066671,0.10667,0.12,0.26664,0.15999,0.14666,0.066671,0.026676,0.034324,0.032374,0.056377,0.071118,0.13979,0.21614,0.22922,0.11554,0.051007,0.054117
more,plausible,0.042263,0.093596,0.054188,0.051725,0.054188,0.083744,0.1133,0.15763,0.1601,0.091133,0.14039,0.049927,0.028108,0.038886,0.045631,0.072568,0.10515,0.15975,0.18832,0.12991,0.18174
so,unoriginal,0.048775,0.26529,0.091838,0.22448,0.091838,0.11224,0.081635,0.040822,0.020416,0.030619,0.040822,0.31458,0.12888,0.13222,0.11837,0.10222,0.063538,0.049319,0.034623,0.022961,0.033294
totally,useless,0.04185,0.27999,0.12,0.073335,0.086668,0.080001,0.093334,0.086668,0.080001,0.066669,0.033338,0.21118,0.096333,0.10953,0.10611,0.11091,0.092793,0.087205,0.070057,0.04713,0.068755
uproariously,funny,0.058242,0.063495,0.031751,0.0079438,0.01588,0.047623,0.087303,0.12698,0.13492,0.19047,0.29364,0.071946,0.033861,0.044617,0.046179,0.062353,0.082105,0.12514,0.16103,0.13097,0.24179
most,beautiful,0.018513,0.022827,0.013101,0.013101,0.017666,0.02759,0.042874,0.082771,0.12703,0.15482,0.49821,0.027179,0.012771,0.019694,0.020702,0.031534,0.048965,0.09434,0.1673,0.16953,0.40799
partially,due,0.031724,0.053101,0.035404,0.026555,0.017706,0.088497,0.11504,0.15929,0.17698,0.088497,0.23893,0.049067,0.028417,0.039367,0.046015,0.072243,0.10322,0.15529,0.18308,0.13352,0.18978
really,quick,0.069259,0.11712,0.054058,0.063066,0.090091,0.15315,0.090091,0.072075,0.12612,0.12612,0.10811,0.091391,0.046171,0.058847,0.06184,0.080618,0.10041,0.1336,0.14414,0.11038,0.1726
very,reasonable,0.058048,0.042022,0.025216,0.033619,0.06723,0.06723,0.16806,0.15966,0.12605,0.11765,0.19327,0.078802,0.038369,0.048199,0.049335,0.066578,0.085868,0.12746,0.15481,0.12789,0.22269
probably,true,0.028342,0.074868,0.037437,0.048131,0.074868,0.06952,0.053478,0.14973,0.20855,0.1016,0.18181,0.068909,0.033811,0.044557,0.047582,0.066308,0.090868,0.13645,0.16549,0.12969,0.21633
too,original,0.019779,0.031037,0.027589,0.027589,0.037933,0.10345,0.17241,0.21034,0.15517,0.1069,0.12759,0.032773,0.023399,0.036594,0.046492,0.081135,0.12779,0.18925,0.18851,0.11914,0.15491
very,entertaining,0.0094923,0.013977,0.0093504,0.011857,0.019279,0.034413,0.083092,0.19799,0.27087,0.1552,0.20397,0.010596,0.008523,0.01422,0.019879,0.04394,0.081467,0.16518,0.24617,0.17348,0.23654
slightly,good,0.072204,0.075728,0.06602,0.063431,0.095146,0.12751,0.15599,0.12621,0.11909,0.080259,0.090615,0.14811,0.087402,0.11283,0.11036,0.12391,0.12259,0.11547,0.073649,0.046163,0.059522
very,precise,0.069549,0.026321,0.013164,0.013164,0.019742,0.032899,0.078949,0.15131,0.16447,0.14473,0.35525,0.069444,0.03289,0.040892,0.041314,0.056809,0.075854,0.12118,0.15946,0.14001,0.26215
so,hard,0.058465,0.11594,0.052013,0.052335,0.050403,0.05153,0.067633,0.077778,0.10499,0.11884,0.30853,0.12615,0.055411,0.066116,0.064675,0.076571,0.085985,0.11439,0.12654,0.10528,0.17887
very,physical,0.065348,0.026093,0.017398,8.6949e-06,0.034788,0.043483,0.13043,0.15652,0.21738,0.17391,0.19999,0.047281,0.026454,0.035386,0.039434,0.060426,0.086366,0.13958,0.18159,0.14591,0.23757
very,insightful,0.042849,0.011055,0.011055,0.022104,0.016579,0.022104,0.044202,0.071825,0.17679,0.17679,0.44749,0.034569,0.017801,0.023013,0.024417,0.037951,0.058632,0.11249,0.17855,0.16984,0.34274
mostly,young,0.035157,0.082355,0.023538,0.035302,0.047065,0.047065,0.10588,0.11764,0.19999,0.15293,0.18822,0.040637,0.024234,0.029622,0.033578,0.053028,0.079046,0.13709,0.18914,0.15939,0.25424
amazingly,funny,0.037121,0.029049,0.02075,0.029049,0.0041534,0.029049,0.029049,0.066391,0.15767,0.17427,0.46057,0.020687,0.011352,0.015351,0.01732,0.029928,0.048964,0.10108,0.18301,0.18584,0.38647
seemingly,unrelated,0.13838,0.041029,0.030773,0.051285,0.06154,0.066668,0.082052,0.13846,0.13846,0.17436,0.21538,0.084442,0.056445,0.076408,0.087539,0.11859,0.12633,0.1371,0.12807,0.079732,0.10536
truly,important,0.062837,0.033117,0.013251,0.0066287,6.6221e-06,0.033117,0.052983,0.10596,0.20529,0.18542,0.36422,0.04604,0.021904,0.031273,0.03236,0.045542,0.064508,0.10921,0.16485,0.15545,0.32887
remarkably,similar,0.020042,0.055217,0.030679,0.024545,0.055217,0.055217,0.11043,0.17177,0.17791,0.12883,0.19018,0.029953,0.020257,0.029128,0.036962,0.066465,0.10508,0.17245,0.21112,0.1448,0.18379
less,interested,0.07307,0.069233,0.023083,0.038466,0.10769,0.076925,0.084617,0.10769,0.23076,0.05385,0.20768,0.056393,0.031659,0.044192,0.050943,0.075807,0.10591,0.15096,0.17287,0.12676,0.18451
even,likable,0.081295,0.14457,0.036152,0.10843,0.084339,0.13253,0.048199,0.072292,0.18071,0.048199,0.14457,0.1649,0.065983,0.069225,0.066123,0.072238,0.079503,0.10532,0.12232,0.095181,0.1592
ultimately,disappointing,0.1046,0.036703,0.02753,0.08257,0.20183,0.24769,0.23852,0.10092,0.02753,0.018356,0.018356,0.089502,0.08122,0.1333,0.16073,0.18781,0.14506,0.09633,0.054683,0.024256,0.02711
too,confusing,0.019236,0.070968,0.047313,0.053764,0.088172,0.10108,0.098925,0.12688,0.18279,0.07957,0.15054,0.082381,0.050798,0.071499,0.081005,0.10499,0.12172,0.14396,0.13311,0.089376,0.12116
pretty,crazy,0.18746,0.10345,1.7238e-05,0.034494,0.017256,1.7238e-05,0.10345,0.13792,0.20688,0.18964,0.20688,0.031656,0.023646,0.034915,0.045826,0.077439,0.1179,0.18021,0.19752,0.13181,0.15908
somewhat,likable,0.053928,0.10345,0.034494,0.10345,0.10345,0.10345,0.10345,0.18964,0.15516,0.051732,0.051732,0.069361,0.052593,0.079843,0.089238,0.13545,0.18204,0.17954,0.098778,0.052975,0.060189
up,right,0.084318,0.03497,0.0069995,6.9925e-06,0.020985,0.048955,0.09091,0.18181,0.17482,0.17482,0.26572,0.060943,0.029945,0.039833,0.041534,0.056802,0.076816,0.12066,0.16144,0.14316,0.26887
darkly,humorous,0.017752,0.029965,0.02622,0.0074941,0.022475,0.029965,0.044946,0.13858,0.22471,0.16105,0.3146,0.022548,0.0136,0.019266,0.022707,0.040313,0.065652,0.12777,0.20488,0.17695,0.30632
there,own,0.19358,0.071643,0.011943,0.038808,0.029853,0.017913,0.041793,0.089553,0.13433,0.13731,0.42686,0.11341,0.047918,0.059103,0.05835,0.070814,0.086542,0.11996,0.13923,0.10986,0.19482
very,strict,0.03254,0.059462,0.027031,0.0054105,0.032436,0.059462,0.075677,0.13513,0.17837,0.12432,0.30269,0.04754,0.026542,0.035469,0.039477,0.060415,0.086269,0.13939,0.18132,0.14582,0.23776
even,interesting,0.10705,0.38332,0.14333,0.13667,0.076667,0.083334,0.050002,0.030002,0.043335,0.023336,0.030002,0.24971,0.10212,0.10646,0.097008,0.08602,0.07241,0.076198,0.073758,0.052672,0.083647
not,intelligent,0.02162,0.1862,0.068968,0.075864,0.08276,0.08276,0.068968,0.11724,0.10345,0.048279,0.16551,0.14747,0.063044,0.079049,0.075883,0.086433,0.094591,0.11476,0.11534,0.084699,0.13873
so,inept,0.047447,0.24404,0.14881,0.10714,0.10714,0.10119,0.047622,0.04167,0.083334,0.047622,0.07143,0.36035,0.11523,0.10842,0.088053,0.076383,0.053226,0.053668,0.045923,0.036633,0.062117
even,boring,0.28519,0.15929,0.053101,0.053101,0.12389,0.10619,0.06195,0.11504,0.16814,0.070799,0.088497,0.36899,0.11659,0.11099,0.088444,0.078211,0.053374,0.052867,0.042772,0.032439,0.055319
simply,beautiful,0.063546,0.0039158,0.0019589,0.0039158,0.0019589,0.019571,0.021528,0.10763,0.13111,0.21135,0.49706,0.016764,0.010103,0.015004,0.017221,0.029324,0.047498,0.1005,0.18583,0.18549,0.39226
most,dramatic,0.012204,0.058253,0.022655,0.022655,0.024273,0.055017,0.07767,0.11165,0.14078,0.17637,0.31068,0.039291,0.020035,0.027682,0.029994,0.045479,0.066608,0.11732,0.1782,0.16035,0.31504
sometimes,good,0.071827,0.040003,0.045717,0.040003,0.091429,0.10857,0.12,0.15428,0.12571,0.10857,0.16571,0.027489,0.020896,0.030386,0.03965,0.071608,0.1114,0.17758,0.20717,0.13722,0.17661
not,evil,0.012675,0.070001,0.016669,0.043335,0.060001,0.060001,0.076667,0.12667,0.17333,0.12,0.25333,0.058733,0.026311,0.035691,0.038291,0.05817,0.085647,0.13586,0.18007,0.144,0.23723
reasonably,good,0.037754,0.070845,0.053134,0.064033,0.062671,0.12943,0.17984,0.2425,0.11172,0.035423,0.050409,0.029745,0.029452,0.056631,0.074627,0.14897,0.22699,0.23213,0.11019,0.045279,0.045988
rather,cheap,0.023027,0.049591,0.041327,0.082646,0.066119,0.12396,0.15702,0.23966,0.10744,0.066119,0.066119,0.050978,0.04341,0.073723,0.09446,0.13916,0.1554,0.16695,0.12912,0.06936,0.077442
not,horrible,0.57008,0.041751,0.043739,0.091451,0.12127,0.22863,0.18489,0.13718,0.069583,0.033799,0.047715,0.049555,0.02189,0.03149,0.032796,0.053847,0.079753,0.13353,0.18146,0.14734,0.26833
extremely,unpleasant,0.08537,0.16128,0.1129,0.048395,0.1129,0.12903,0.17741,0.096775,0.064522,0.048395,0.048395,0.19728,0.082193,0.091889,0.086479,0.095816,0.090852,0.099599,0.090222,0.065102,0.10057
almost,scary,0.2361,0.022562,0.03008,0.060153,7.5182e-06,0.022562,0.045117,0.12782,0.18796,0.15037,0.35336,0.11417,0.049642,0.061228,0.06111,0.074656,0.089077,0.12183,0.13841,0.10498,0.1849
progressively,bad,0.043543,0.28234,0.11176,0.15882,0.064708,0.1,0.07059,0.064708,0.058826,0.064708,0.023534,0.27462,0.10615,0.11053,0.096458,0.091914,0.069461,0.069166,0.061114,0.045757,0.074834
easily,pleased,0.59834,0.17948,0.10256,0.10256,0.04274,0.11966,0.1282,0.13675,0.10256,0.051286,0.034194,0.040049,0.018703,0.02926,0.031315,0.04706,0.072136,0.1219,0.17756,0.1568,0.30522
so,twisted,0.059406,0.086332,0.021588,0.079138,0.057557,0.021588,0.064751,0.1223,0.15108,0.14388,0.25179,0.053845,0.024453,0.032251,0.032256,0.044937,0.061924,0.10734,0.16028,0.15528,0.32743
most,atmospheric,0.11559,0.031257,0.010426,0.031257,0.010426,1.0416e-05,0.031257,0.083335,0.28123,0.17708,0.34372,0.018098,0.012221,0.018429,0.023633,0.04641,0.078469,0.15001,0.22723,0.17279,0.25271
so,flat,0.023505,0.21428,0.13714,0.14857,0.14571,0.12571,0.074286,0.048573,0.054287,0.022859,0.028573,0.24828,0.11243,0.12325,0.11675,0.11143,0.080848,0.06867,0.05229,0.035105,0.050953
very,detailed,0.095963,0.029335,0.032002,0.013336,0.021335,0.042668,0.032002,0.14667,0.184,0.15467,0.34399,0.0078197,0.005071,0.0080497,0.0098723,0.019656,0.036465,0.089837,0.19422,0.19749,0.43152
pretty,sick,0.041033,0.08718,0.06154,0.051285,0.035901,0.056412,0.066668,0.14872,0.21025,0.10769,0.17436,0.089292,0.048935,0.062327,0.067545,0.087118,0.10398,0.13726,0.1424,0.10549,0.15564
more,charming,0.1254,7.5752e-06,0.030308,0.022733,0.022733,0.037883,0.11364,0.12121,0.21969,0.12121,0.31059,0.027471,0.019407,0.029879,0.039693,0.075502,0.1241,0.19214,0.2101,0.12905,0.15266
more,satisfying,0.023861,0.049075,0.029767,0.039421,0.046662,0.067579,0.11022,0.16171,0.19067,0.12068,0.18423,0.025412,0.016535,0.027106,0.034551,0.061525,0.099247,0.16423,0.20929,0.14719,0.21491
most,touching,0.0027581,0.0072736,0.0036372,0.0081827,0.0072736,0.013637,0.021819,0.061819,0.15454,0.19636,0.52545,0.0075935,0.0036861,0.006541,0.0072578,0.013032,0.0233,0.058202,0.14821,0.17456,0.55762
remotely,close,0.12246,0.16666,0.10145,0.072466,0.06522,0.072466,0.094203,0.072466,0.086957,0.072466,0.19565,0.094207,0.033989,0.049358,0.047549,0.062048,0.08488,0.12978,0.16012,0.12015,0.21792
