refreshingly,original,1,0,1,1,5,4,11,34,33,27
so,inspiring,1,1,0,2,2,2,0,13,27,57
truly,inspiring,10,2,3,1,6,1,19,32,41,146
not,normal,19,11,4,5,17,12,28,32,32,49
so,authentic,3,0,1,3,2,3,10,34,40,87
truly,inspirational,2,1,1,3,2,3,6,8,19,71
perhaps,more,7,4,9,7,16,25,47,51,56,53
not,realistic,109,58,57,53,83,96,102,136,104,174
so,sudden,5,2,3,4,5,9,8,8,10,9
quite,impressive,24,34,39,49,75,122,206,200,136,202
so,easy,129,55,70,92,94,132,231,291,294,570
most,apparent,4,2,2,3,4,6,10,18,12,9
else,good,30,8,11,12,7,13,12,9,15,15
most,terrifying,27,8,10,18,21,26,61,94,109,269
really,impressed,21,11,22,17,53,50,132,239,198,344
really,disappointing,69,34,45,42,80,47,24,28,18,20
so,freakin,11,2,2,2,5,2,4,7,5,15
so,bleak,8,3,3,4,5,17,8,19,8,24
defiantly,worth,0,0,0,0,3,5,8,12,5,17
truly,delightful,0,0,0,0,1,4,8,17,14,24
most,artistic,0,1,3,0,1,3,9,7,15,33
also,true,23,14,17,29,37,38,72,95,62,107
so,confused,42,17,22,21,18,15,22,33,16,38
too,clever,23,19,30,31,58,71,92,80,53,59
most,successful,58,27,48,84,108,157,247,326,236,428
actually,decent,23,14,11,9,26,14,22,18,7,8
so,excited,158,61,68,69,69,66,68,103,130,436
even,half,27,17,9,10,16,10,18,11,10,32
easily,identifiable,8,4,0,2,3,8,6,17,17,14
pretty,dumb,36,29,34,38,37,47,46,35,15,24
no,different,34,10,19,14,22,29,51,57,54,108
always,sunny,3,3,0,8,4,0,3,3,2,27
really,happy,17,14,8,14,15,29,39,81,108,225
highly,creative,1,0,0,4,2,3,12,11,17,22
seriously,bad,35,10,5,7,5,9,10,3,2,7
always,full,6,1,1,3,2,4,10,16,7,15
somewhat,funny,49,23,26,32,38,40,41,34,19,20
most,skilled,4,3,3,2,6,4,7,9,5,13
so,wrong,209,90,73,75,58,57,84,113,117,293
not,erotic,19,6,6,7,3,6,3,11,6,5
dangerously,close,14,8,10,11,21,27,41,42,29,36
most,controversial,17,12,13,30,15,40,59,100,106,173
just,odd,8,5,6,15,9,13,5,7,5,13
totally,illogical,18,3,5,5,11,7,6,2,1,7
most,subtle,7,5,5,6,12,13,31,65,66,99
fairly,solid,3,5,5,9,16,35,43,20,12,7
so,absurd,74,32,34,24,28,25,32,46,25,46
so,crazy,21,11,16,18,17,35,47,48,45,106
very,able,1,0,3,5,5,3,9,14,10,5
certainly,worth,5,3,6,26,70,254,398,309,169,180
very,strong,82,65,89,108,185,391,687,1064,1002,1323
too,real,24,10,17,15,25,45,96,164,136,259
too,obvious,135,91,134,146,199,232,273,225,132,151
before,long,6,10,8,7,12,13,26,22,14,20
rather,odd,12,12,15,30,44,87,98,99,51,48
overly,predictable,5,4,9,6,10,9,13,8,2,13
not,creative,21,7,5,3,7,9,8,5,3,2
most,solid,0,2,1,3,1,11,19,16,19,15
particularly,interested,8,10,6,12,15,19,31,41,23,40
very,cruel,13,7,4,5,10,19,32,38,32,54
also,terrible,49,19,19,12,9,1,1,2,0,3
very,unexpected,4,1,7,5,14,14,38,45,46,88
so,childish,25,9,14,9,6,12,9,5,6,9
really,dumb,154,51,72,68,65,52,56,45,28,58
once,more,128,64,64,98,133,213,307,378,353,653
occasionally,amusing,8,2,4,16,20,7,4,3,1,3
completely,worthless,43,14,19,22,15,16,9,2,8,6
yet,powerful,1,0,1,3,3,5,15,63,59,122
rather,entertaining,9,12,10,20,26,55,69,35,12,20
far,dark,2,0,4,1,1,5,5,9,15,16
mentally,handicapped,54,14,12,19,18,41,34,54,51,65
utterly,fantastic,0,2,0,0,1,3,5,19,19,59
quite,pathetic,13,11,8,5,5,9,8,4,5,11
then,last,4,1,1,1,4,5,5,14,10,25
painfully,shy,1,1,1,0,3,5,8,18,11,10
also,more,2,2,6,4,17,13,28,29,23,42
really,enjoyable,10,12,11,23,29,69,155,248,139,185
more,dark,14,9,9,21,24,39,73,98,76,128
some,good,17,11,16,21,26,25,25,25,12,16
absolutely,true,19,7,7,2,6,7,10,30,17,66
quite,certain,17,3,6,2,7,11,14,19,24,24
only,important,7,7,7,8,7,8,7,26,19,29
surprisingly,entertaining,8,3,8,13,14,48,88,68,34,27
completely,serious,13,1,4,3,3,3,6,17,9,13
so,forgettable,15,6,6,8,7,1,8,1,2,2
somewhat,misleading,3,0,3,2,3,5,18,14,5,3
very,heartwarming,1,0,0,0,1,7,18,23,16,34
completely,silent,3,3,3,3,5,4,14,12,14,26
also,remarkable,2,2,1,3,3,10,15,29,30,47
very,broad,18,12,13,11,20,22,33,26,27,40
very,neat,10,2,4,4,14,16,45,59,44,45
more,laughable,44,18,24,16,10,19,12,15,8,7
somewhat,strange,4,2,3,5,11,19,25,22,11,17
truly,deserving,5,1,0,3,2,5,3,11,13,29
more,remarkable,7,5,2,7,6,10,30,57,69,132
extremely,graphic,15,6,7,8,20,24,36,42,46,65
completely,sure,12,4,2,2,10,9,22,17,18,22
really,much,57,28,40,41,60,88,108,92,41,75
quite,flat,4,6,9,4,11,10,5,7,2,1
very,forgettable,26,20,34,70,63,46,22,11,8,7
more,cinematic,4,4,3,5,9,18,21,15,11,9
most,sincere,6,2,2,0,3,5,3,10,21,33
rather,short,14,4,10,19,28,43,68,69,43,56
not,content,28,15,21,15,21,29,41,38,38,57
so,interested,7,11,9,11,20,25,34,45,46,66
never,scary,11,11,7,5,10,1,8,8,3,3
surely,worth,0,1,0,2,5,3,13,14,5,9
too,expensive,35,10,18,18,24,27,27,33,22,52
not,credible,55,28,39,35,39,53,35,19,11,8
much,impressed,2,0,0,1,1,3,2,11,10,20
visually,interesting,34,23,23,39,37,58,66,63,37,38
always,watchable,7,3,12,14,34,53,56,32,27,15
most,stunning,3,3,4,7,8,15,33,77,81,243
completely,unconvincing,47,25,21,15,23,14,10,12,2,6
very,black,8,5,5,8,12,24,36,51,34,46
very,grim,6,4,5,5,5,10,30,36,20,19
so,common,20,15,9,25,40,47,73,101,94,140
practically,perfect,1,2,2,1,3,4,9,9,10,20
as,subtle,29,7,18,14,12,17,10,12,3,4
so,gross,12,4,6,1,8,8,13,7,6,26
less,sophisticated,2,1,2,4,5,6,8,9,5,10
more,general,2,2,6,3,3,9,18,11,15,16
most,tragic,30,10,12,1,6,14,26,64,60,129
too,popular,1,2,1,4,2,7,15,14,12,11
most,memorable,91,53,82,107,177,323,560,879,875,1814
totally,unprepared,6,1,3,6,2,2,7,16,19,30
slightly,amusing,40,22,18,20,17,11,9,4,4,7
too,american,6,2,3,6,6,10,13,20,9,12
more,difficult,76,54,62,84,97,152,268,334,261,365
extremely,dull,45,32,29,21,8,13,13,5,3,4
especially,impressive,1,1,1,2,2,10,32,58,37,56
genuinely,creepy,16,17,26,38,58,87,110,165,82,91
quite,evident,9,4,4,5,8,22,17,31,25,30
even,old,28,18,13,11,13,32,32,46,31,56
very,ridiculous,13,12,6,8,5,9,11,5,5,9
historically,incorrect,15,6,4,5,5,5,6,5,7,12
too,comfortable,1,0,3,2,5,4,11,18,13,18
most,unbelievable,51,13,23,25,18,25,25,16,19,35
rather,more,1,3,2,0,9,11,17,9,11,4
not,available,47,19,29,30,52,64,135,191,198,524
yet,many,4,4,2,5,5,2,6,10,15,22
quite,able,1,3,6,3,4,10,15,14,11,17
completely,naked,20,14,18,12,15,17,17,25,15,17
very,addictive,0,0,1,0,1,3,6,7,12,21
terribly,good,4,4,8,10,18,15,12,7,6,8
more,gruesome,8,5,0,7,19,18,35,22,26,36
perhaps,due,12,6,6,12,14,21,61,56,33,40
completely,true,21,1,8,3,6,19,22,28,44,77
more,right,4,0,3,0,0,2,6,11,12,16
nearly,enough,95,59,88,84,96,87,89,42,38,39
otherwise,excellent,14,3,6,8,6,12,35,35,41,29
not,surprising,130,58,80,79,134,238,261,275,209,307
well,rounded,3,5,4,4,12,26,43,74,49,115
morally,ambiguous,10,2,5,7,16,16,52,51,47,70
too,subtle,22,7,13,19,29,45,64,82,52,65
more,accessible,8,7,14,14,25,47,66,104,95,118
more,professional,20,11,7,13,14,21,19,31,14,27
pretty,different,1,0,0,3,4,10,17,19,10,16
almost,verbatim,5,2,6,3,4,3,6,17,8,7
too,sentimental,7,4,14,16,33,58,63,62,69,73
less,enjoyable,9,3,5,9,17,18,22,15,13,9
most,likable,16,10,14,14,35,47,75,89,88,114
now,able,2,1,1,1,2,2,13,9,14,22
most,bizarre,47,29,41,38,56,65,93,113,92,169
so,banal,12,6,9,8,6,3,4,1,0,5
slightly,odd,3,1,4,1,9,10,18,20,13,20
more,seasoned,2,1,0,4,10,10,7,7,2,12
just,happy,26,11,20,11,20,17,31,32,30,61
so,impossible,5,4,3,1,2,1,6,11,3,15
very,irritating,26,17,20,31,23,33,18,12,12,11
quite,appropriate,3,3,4,2,2,14,28,27,31,32
very,mundane,3,3,3,6,5,4,9,10,3,4
maybe,good,16,9,17,10,13,21,27,36,27,53
also,hilarious,7,5,6,2,13,18,43,67,69,132
quite,faithful,0,2,3,2,2,10,11,22,15,23
really,successful,5,0,2,6,5,4,9,16,9,17
again,brilliant,1,0,2,0,0,1,8,15,15,20
overly,harsh,6,2,3,7,6,9,5,8,6,8
entirely,possible,16,6,4,4,14,14,14,21,11,28
most,conventional,1,0,0,2,2,9,10,10,7,11
very,shocking,6,13,8,6,23,35,46,69,64,96
more,light,9,7,7,4,11,29,48,52,28,43
not,mine,17,12,11,13,10,10,18,15,14,31
slightly,cheesy,0,0,4,4,5,14,13,12,13,15
still,curious,11,3,7,2,10,6,5,4,3,10
rather,gruesome,3,1,1,4,4,11,11,9,4,9
immensely,entertaining,3,0,1,5,10,14,47,55,46,49
fairly,enjoyable,9,7,10,19,59,80,75,32,10,6
quite,odd,8,4,6,6,6,10,25,29,15,24
so,endearing,12,1,8,6,14,13,20,40,36,74
so,sweet,20,11,13,14,15,51,76,131,121,429
politically,motivated,5,2,2,2,3,4,9,13,10,7
too,cerebral,3,3,3,4,2,8,5,11,8,13
fairly,average,3,2,9,13,35,37,26,22,8,4
as,silly,1,4,5,6,3,7,4,10,3,7
really,great,211,101,132,194,295,466,845,1263,1165,2497
truly,sad,41,17,20,16,15,13,9,29,24,63
too,stiff,9,6,9,9,14,17,20,18,11,16
so,engaging,0,0,5,6,6,10,16,51,70,100
quite,unexpected,1,1,7,3,11,7,26,27,25,18
so,poor,315,122,103,98,75,56,52,43,40,67
extremely,fake,20,13,4,7,5,2,7,6,3,4
somewhat,predictable,7,8,10,22,43,105,180,188,110,103
more,potent,3,5,3,5,3,8,13,22,15,19
even,hard,45,26,13,15,27,27,45,71,38,75
most,sensitive,7,1,7,2,2,1,11,19,16,38
most,prestigious,5,4,1,6,7,11,16,14,7,25
pretty,freaky,3,0,0,2,6,3,10,9,10,11
very,hysterical,0,0,2,0,1,0,2,1,7,57
incredibly,dark,0,2,4,3,2,4,9,10,9,23
really,deep,24,8,8,8,11,22,26,43,37,99
more,engrossing,2,1,2,5,7,7,11,15,6,15
more,handsome,4,1,4,2,6,3,13,17,6,24
too,ambitious,16,5,12,25,25,46,54,30,14,24
utterly,hilarious,10,4,3,1,3,12,18,24,34,57
most,mundane,18,13,7,5,12,10,12,22,16,29
really,attractive,2,4,4,1,3,9,15,8,7,12
as,deep,35,19,37,25,30,47,64,74,61,78
also,predictable,12,7,11,11,13,18,7,6,1,5
so,bold,9,8,4,1,5,10,16,18,27,55
highly,recommendable,1,1,2,1,6,13,30,32,35,38
however,many,22,8,16,10,10,17,18,25,17,33
quite,familiar,7,4,5,7,14,15,30,37,25,41
quite,memorable,6,5,9,6,20,34,60,68,56,53
even,sad,27,12,8,12,11,8,19,27,24,52
quite,bloody,2,0,8,7,2,3,8,11,10,17
so,captivating,3,2,2,0,0,4,12,23,28,78
otherwise,good,32,13,16,19,28,25,48,33,22,20
more,worried,12,4,4,6,12,12,10,11,6,25
extremely,dangerous,11,3,10,11,8,11,15,29,23,40
rather,predictable,13,15,31,47,64,145,153,85,35,30
well,mixed,5,1,0,2,1,5,11,7,8,14
not,stellar,4,3,6,6,7,10,11,11,5,4
even,mediocre,21,10,6,3,5,6,5,6,4,10
legally,blonde,53,14,20,17,31,48,47,52,19,67
so,small,34,24,26,27,37,41,53,69,47,114
very,vivid,2,3,6,1,6,12,31,30,31,58
just,strange,10,11,11,11,8,22,10,12,7,14
less,effective,7,7,13,12,24,51,48,46,30,26
painfully,real,1,0,0,0,0,1,5,10,14,19
very,troubled,3,4,3,5,10,14,16,14,11,30
not,huge,3,5,1,1,3,4,9,10,8,9
really,frightening,15,4,9,7,13,16,14,36,18,24
so,crappy,38,8,12,9,7,3,4,7,1,2
barely,recognizable,15,9,8,5,15,13,26,39,16,24
so,dry,14,7,14,11,8,14,6,9,11,21
extremely,obvious,7,3,9,1,10,3,4,7,5,3
actually,real,13,6,6,2,11,11,20,28,22,52
more,predictable,37,23,25,28,24,24,34,21,18,20
very,melodramatic,7,3,4,2,9,10,17,18,9,5
less,powerful,4,0,4,6,8,14,17,27,18,15
totally,unbelievable,260,110,128,110,109,95,84,49,32,46
most,complete,2,3,5,5,3,8,15,20,35,103
most,frustrating,32,20,21,24,29,21,21,18,7,13
however,most,3,2,4,7,8,8,12,13,5,6
equally,funny,4,1,0,2,2,9,17,27,28,45
excruciatingly,slow,27,9,15,9,8,16,16,7,0,2
particularly,attractive,9,6,7,2,5,6,7,7,4,10
moderately,funny,6,7,10,7,7,11,9,2,2,1
more,curious,3,1,4,5,3,10,16,20,10,12
completely,unaware,25,9,6,13,20,16,25,32,33,50
now,dead,24,5,8,9,20,26,48,67,30,76
totally,new,14,10,14,7,17,34,55,61,68,127
as,high,112,53,70,68,71,101,146,170,133,228
pretty,small,6,5,7,5,7,10,16,14,12,11
really,huge,8,3,3,3,8,10,10,3,7,20
truly,bizarre,18,11,22,19,20,35,42,39,49,44
very,modest,2,0,4,4,9,16,14,18,12,20
quite,similar,16,16,26,32,37,52,97,91,86,127
completely,fake,25,13,4,11,2,3,3,5,5,3
finally,available,1,0,1,1,4,2,3,8,14,33
equally,excellent,0,0,1,1,2,6,9,40,43,61
less,good,2,1,9,4,5,18,9,8,10,4
totally,impossible,10,4,5,1,8,7,10,12,9,12
fairly,small,2,3,3,4,12,6,24,18,23,16
never,interested,7,4,1,1,1,4,10,6,8,19
really,emotional,4,2,1,4,4,5,15,17,19,56
so,clear,24,13,17,16,23,27,50,51,64,115
perfectly,reasonable,4,3,4,1,6,6,8,16,6,9
practically,impossible,10,7,13,3,8,10,9,13,15,22
more,underrated,1,2,1,1,0,4,10,11,12,10
simply,bad,81,31,34,25,13,13,9,10,5,18
really,spooky,2,1,2,3,2,9,11,13,6,19
totally,fake,33,9,14,11,13,8,10,4,7,14
not,flashy,2,0,0,0,1,6,11,17,14,28
more,embarrassing,16,7,10,12,5,5,3,5,3,1
almost,human,4,0,2,2,9,9,28,18,21,17
simply,amazing,23,5,9,19,23,64,135,289,430,1108
genuinely,funny,81,34,62,87,123,153,263,247,169,202
really,poor,144,68,78,56,56,43,39,30,14,39
pretty,impressed,2,0,4,3,9,14,16,26,16,17
surprisingly,enjoyable,2,0,2,6,7,30,40,38,8,13
enough,good,28,14,20,30,59,97,96,97,119,381
more,special,10,2,1,12,17,22,47,74,60,148
really,cute,19,18,20,28,38,52,99,153,123,287
more,political,2,2,2,3,4,5,6,8,5,14
not,sexy,39,8,18,18,8,10,4,9,4,13
very,angry,93,34,37,32,41,39,66,90,66,111
seriously,disappointed,19,8,12,15,14,6,6,2,1,6
very,edgy,0,0,1,0,2,1,12,9,6,20
very,young,162,96,106,168,261,385,650,752,637,1085
very,useful,16,2,6,6,9,20,16,43,29,71
wholly,believable,2,1,1,2,4,4,15,24,24,20
just,terrific,5,1,1,3,7,10,26,54,53,107
deeply,sad,0,2,4,1,0,4,6,8,8,22
all,good,8,5,4,6,8,9,10,6,5,17
very,chilling,2,0,3,5,19,12,26,58,34,78
quite,aware,3,1,1,0,5,5,5,8,8,20
most,inspirational,2,0,1,0,0,2,4,3,11,61
never,boring,5,6,11,38,74,146,274,327,227,387
quite,long,11,4,6,18,26,31,64,67,56,100
very,fascinating,6,2,8,6,12,23,46,64,55,71
almost,certain,35,14,16,11,27,28,51,63,39,94
very,evil,12,9,6,13,16,18,39,46,36,54
highly,memorable,0,2,5,4,14,26,39,45,29,46
more,absurd,27,15,9,17,13,16,12,14,18,11
so,likable,1,4,4,6,9,13,51,77,63,106
highly,successful,15,17,18,14,26,59,82,98,68,93
not,contrived,3,1,0,1,4,3,9,13,20,27
too,dull,36,17,41,40,55,42,32,34,17,25
not,necessary,96,54,67,64,75,131,175,235,184,332
truly,astonishing,5,0,0,6,3,5,8,15,18,45
especially,impressed,0,0,1,2,9,13,30,43,46,64
not,excessive,0,0,3,4,4,6,13,11,11,22
so,dense,11,6,6,5,7,1,11,12,11,27
more,likable,30,21,22,41,41,73,118,118,79,88
so,accurate,4,0,1,4,2,8,7,28,43,78
most,fascinating,16,14,13,13,17,35,104,156,149,325
well,photographed,5,8,6,6,8,17,26,20,9,15
so,stunning,1,2,1,1,6,7,11,20,25,61
totally,uninteresting,24,14,14,13,6,11,7,5,0,0
more,annoying,183,90,101,108,120,110,70,65,36,31
very,depressing,45,16,15,22,35,40,54,74,52,86
always,clear,4,5,5,12,9,12,35,30,15,23
even,creepy,7,8,5,8,3,7,11,18,12,20
very,fast,13,11,14,15,21,52,70,194,188,213
absolutely,marvelous,1,2,1,0,2,5,13,15,28,68
really,easy,17,13,21,20,17,23,46,37,43,67
more,visual,2,0,1,3,7,5,9,7,10,12
not,popular,9,2,1,9,2,6,18,29,12,37
definately,worth,0,0,0,0,2,6,32,33,34,60
so,ashamed,30,8,3,3,6,3,3,8,8,24
not,top,6,4,5,10,13,20,36,32,22,27
so,trite,30,16,7,11,6,5,3,4,2,5
most,notorious,30,11,23,26,32,41,72,75,66,101
somewhat,true,11,1,1,7,4,6,9,5,5,11
remarkably,good,2,4,6,7,17,19,40,40,18,37
more,conservative,4,5,6,7,10,21,29,29,21,25
not,willing,29,13,15,15,29,46,64,84,81,119
overly,critical,11,4,7,6,10,15,24,31,18,37
just,annoying,13,5,5,5,7,5,2,5,3,1
rather,violent,0,1,3,2,5,11,18,16,16,15
so,offended,20,2,4,0,2,1,4,3,5,14
only,enough,5,3,4,2,8,6,3,4,5,10
never,less,1,2,2,7,27,47,98,73,48,86
most,prominent,25,7,21,22,20,52,66,90,73,93
not,suitable,57,21,12,24,27,27,52,71,52,118
more,exciting,164,83,120,110,125,197,253,294,218,369
particularly,new,0,6,7,5,14,14,18,10,6,6
too,frequent,5,5,2,1,7,9,6,6,5,7
not,sure,1644,879,1011,1117,1654,2086,2951,3105,2164,3291
fairly,standard,8,9,16,27,39,64,83,65,36,31
incredibly,awful,48,15,8,5,5,5,5,7,3,7
incredibly,disappointing,17,7,10,9,13,6,5,1,3,9
lot,long,15,15,23,25,19,20,38,31,22,59
so,limited,7,1,4,8,5,9,7,3,7,8
not,ready,54,14,30,29,40,57,120,128,128,231
quite,dark,1,1,5,7,15,27,35,66,47,62
seriously,good,6,4,4,2,7,3,7,16,12,27
just,cant,82,35,22,20,24,28,33,58,46,227
extremely,corny,8,5,5,7,6,10,8,7,3,7
happily,married,8,9,14,17,26,38,64,69,38,58
more,irritating,59,24,22,26,23,21,23,12,3,6
most,ruthless,1,2,1,1,5,4,13,18,19,23
more,logical,9,4,7,18,21,20,21,26,9,16
any,good,108,48,51,34,60,52,53,62,63,158
more,obscure,4,2,6,9,9,15,18,18,14,20
absolutely,boring,41,10,8,12,6,4,1,1,2,4
tremendously,entertaining,1,0,2,2,2,5,10,26,15,26
rather,difficult,9,9,10,12,27,42,43,49,46,47
very,catchy,2,7,5,3,19,23,29,66,62,116
only,fair,48,10,12,27,29,35,39,27,23,31
pretty,light,0,1,1,2,4,4,17,12,7,5
most,dynamic,1,1,0,9,3,8,11,10,20,31
more,fluid,2,2,1,1,5,9,15,11,16,25
so,pleased,12,7,10,6,7,14,19,40,53,151
quite,close,4,4,5,5,12,15,27,48,34,54
absolutely,perfect,13,10,7,5,19,39,100,219,268,771
truly,dreadful,84,27,11,12,14,5,16,9,7,6
too,impressive,8,2,6,7,14,21,19,15,10,3
somewhat,realistic,13,2,12,10,10,17,22,21,18,15
so,pathetic,149,44,42,19,30,19,32,26,16,18
somewhat,watchable,10,7,8,11,9,3,2,0,0,0
painfully,unfunny,100,40,25,24,25,18,13,8,4,3
so,mean,18,8,9,8,11,14,19,23,21,55
still,cant,45,9,2,8,12,8,7,19,20,55
more,pretentious,13,5,10,6,3,4,4,6,4,4
more,uplifting,4,1,2,4,3,5,5,8,8,12
so,angry,188,41,31,28,29,25,42,63,14,93
very,aggressive,4,4,2,5,3,12,10,14,9,17
still,wonderful,0,2,1,0,2,2,8,13,9,25
especially,bad,63,28,36,33,43,28,14,13,8,13
too,overwhelming,2,0,5,4,4,8,9,5,10,19
pretty,true,3,1,8,4,8,11,20,35,14,24
extremely,brutal,4,1,2,4,3,7,10,22,16,26
most,unpredictable,0,1,1,1,1,3,8,9,8,25
too,cute,28,23,22,36,42,59,90,79,65,93
also,amusing,1,3,3,5,6,19,28,26,13,20
appallingly,bad,47,13,9,6,4,4,6,10,1,3
somewhat,dated,0,1,2,1,2,9,17,19,14,19
extremely,rare,27,10,9,10,15,20,35,46,43,140
so,superb,2,2,0,1,2,0,6,21,22,65
highly,unbelievable,6,4,11,9,8,9,8,3,3,2
really,ridiculous,30,19,20,15,24,15,12,7,7,8
pretty,old,10,5,10,12,14,19,21,18,10,12
almost,embarrassing,19,19,12,8,14,21,13,8,5,5
very,appealing,28,15,26,47,51,116,174,205,112,158
distinctly,different,6,1,5,4,3,10,25,30,25,37
visually,beautiful,10,5,10,13,19,31,54,65,81,161
incredibly,slow,54,25,30,27,26,25,23,16,6,9
just,marvelous,0,0,0,1,1,0,3,16,15,38
just,dead,8,1,3,3,7,7,5,7,1,8
never,afraid,0,1,2,1,1,5,15,18,14,39
also,interested,3,4,4,11,9,12,19,22,13,22
more,straight,2,2,7,3,7,7,20,12,4,14
more,aware,10,9,8,7,13,20,45,63,50,125
always,ready,5,4,8,13,8,18,32,53,36,57
very,accomplished,7,2,2,4,11,14,36,42,27,29
not,impressed,66,47,58,59,74,57,37,42,28,49
so,unlikable,24,7,8,10,7,5,6,1,1,2
too,realistic,16,10,14,18,21,51,60,72,53,80
very,upset,55,19,26,18,17,30,41,54,38,109
more,palatable,22,21,13,13,35,57,53,52,36,41
rather,embarrassing,5,1,2,11,6,8,10,7,3,5
not,cheap,9,4,6,3,2,7,15,23,24,43
very,protective,0,1,0,1,2,6,8,11,15,17
so,naive,43,11,11,15,17,16,24,30,28,43
very,classy,2,1,2,4,12,10,31,40,23,51
politically,correct,287,143,147,124,172,211,316,355,303,472
rather,large,20,14,13,27,32,45,61,68,45,67
surprisingly,high,3,2,3,6,7,8,11,17,10,14
always,true,2,2,2,1,3,7,9,15,8,20
very,terrifying,2,1,1,3,2,1,10,13,11,23
so,tense,1,0,2,2,4,9,11,22,32,59
quite,believable,10,9,19,27,43,81,149,199,106,148
extremely,slow,79,42,42,49,47,38,43,33,16,27
very,unbelievable,41,17,28,8,35,27,26,18,8,11
so,intense,14,3,11,16,26,33,63,152,196,440
much,early,13,6,13,11,16,18,22,15,16,27
so,packed,9,3,3,3,2,4,5,15,12,19
really,unbelievable,11,3,6,8,6,6,6,5,5,19
simply,pathetic,26,5,10,4,1,7,5,2,0,5
more,experienced,10,12,20,20,39,55,83,71,51,51
really,memorable,11,6,12,16,37,56,49,49,46,45
immediately,recognizable,2,1,1,2,2,5,7,9,9,12
most,heartfelt,1,0,2,1,0,2,9,7,14,26
truly,worthy,14,1,1,1,4,1,8,22,19,60
still,many,4,3,2,7,10,9,23,29,31,33
especially,enjoyable,1,0,1,1,3,7,9,15,9,14
yet,believable,4,0,1,1,5,6,16,22,28,48
more,accurate,97,52,57,55,74,101,125,144,114,201
really,terrible,153,50,48,41,42,37,23,24,25,13
just,scary,10,2,4,1,5,3,13,15,17,35
also,real,1,2,2,3,1,6,8,13,11,19
rather,strange,19,12,15,22,42,71,95,101,37,62
very,bland,25,22,37,35,39,27,27,10,8,7
alone,worth,0,3,0,1,1,1,11,12,10,13
too,high,230,97,128,173,233,362,352,242,164,253
quite,surprising,13,5,3,13,13,33,55,78,40,56
most,influential,23,7,11,19,23,27,89,143,145,356
very,consistent,7,1,7,5,4,22,25,27,30,36
not,dramatic,21,7,11,10,9,6,6,7,5,8
truly,fine,4,2,2,8,6,2,19,25,25,36
completely,contrived,20,10,8,11,8,4,1,3,1,3
totally,accurate,1,0,1,1,1,6,6,8,12,21
so,evident,16,3,9,7,16,11,18,27,19,40
vaguely,interesting,37,18,15,15,6,5,5,4,0,2
well,clear,79,17,18,17,11,15,19,11,16,25
very,thankful,2,1,2,1,3,3,4,12,6,40
ever,likely,21,12,9,7,11,16,38,57,45,100
very,stunning,1,0,1,2,5,11,11,9,14,26
perfectly,enjoyable,0,0,1,1,8,9,17,13,6,5
just,good,58,19,35,38,88,188,295,330,231,469
wonderfully,original,3,0,0,1,1,7,3,5,18,18
just,average,17,10,17,33,127,97,59,23,20,35
too,lengthy,6,1,3,5,3,14,16,7,14,7
most,ordinary,1,1,4,2,1,10,4,3,7,17
not,low,10,4,4,7,7,9,8,6,1,13
fairly,normal,5,3,5,6,5,17,13,11,10,13
very,colorful,20,8,13,11,17,34,58,62,52,94
most,evident,8,3,3,12,8,17,31,20,19,35
more,evil,18,12,12,18,28,44,72,79,65,127
so,imaginative,3,0,2,1,2,1,4,13,14,39
too,odd,2,3,5,9,4,1,8,8,6,18
so,unrealistic,155,59,43,36,49,35,26,23,23,42
too,drunk,3,1,2,7,4,6,13,11,9,6
not,human,37,9,16,20,23,39,48,47,50,138
so,witty,4,2,7,1,2,1,5,14,10,43
quite,hilarious,21,9,8,11,15,36,57,64,40,77
more,fake,12,5,8,10,8,4,4,0,6,1
more,intriguing,13,10,27,24,35,57,98,102,88,110
very,overrated,22,7,8,15,11,19,15,8,3,9
excessively,violent,9,3,2,7,1,9,25,15,14,24
most,gifted,11,7,6,9,11,13,31,35,33,90
still,funny,33,21,25,22,47,92,200,205,129,275
so,grateful,7,2,3,4,2,3,13,9,19,71
very,potent,0,0,1,1,2,5,16,17,20,15
incredibly,attractive,1,1,5,4,5,6,3,10,3,13
extremely,weird,2,0,4,5,6,5,8,5,7,9
too,busy,174,84,99,105,120,115,185,215,144,295
rather,silly,32,30,55,68,91,138,138,111,44,55
very,welcome,5,4,9,10,8,35,69,98,66,81
more,prevalent,1,3,1,2,8,2,18,12,16,17
very,intense,29,14,16,27,46,121,219,396,314,456
more,creepy,14,11,10,15,18,22,38,55,43,68
particularly,gory,2,0,4,4,7,8,8,17,4,8
slightly,scary,6,6,4,1,4,2,10,12,8,12
utterly,unconvincing,20,12,7,13,10,10,2,1,1,0
extremely,stylish,0,1,0,0,2,8,5,14,17,28
most,irritating,134,58,49,61,44,31,36,11,18,13
very,linear,5,3,8,8,13,17,20,13,14,14
most,casual,6,4,2,2,2,4,12,5,6,19
just,pure,119,40,24,28,35,47,112,151,137,357
so,superficial,11,5,3,7,6,6,9,5,3,6
more,important,225,123,140,178,238,359,568,732,667,1168
too,awful,43,15,10,5,5,7,6,6,3,8
really,spectacular,3,3,4,5,18,25,27,19,19,35
rather,cold,0,3,4,4,13,26,25,16,9,10
astonishingly,bad,23,6,11,6,5,3,2,2,0,0
certainly,watchable,3,0,4,7,34,63,37,8,2,3
really,creepy,38,14,34,38,52,78,113,145,90,152
terribly,disappointed,42,26,25,17,16,13,12,7,6,11
