pretty,forgettable,0.02764,0.039027,0.039027,0.11707,0.10732,0.22438,0.20975,0.16097,0.039027,0.024394,0.039027,0.058373,0.057328,0.10215,0.1352,0.20023,0.19155,0.13248,0.070389,0.026696,0.025609
quite,hard,0.029448,0.056226,0.030122,0.054218,0.044178,0.11044,0.11245,0.10843,0.1506,0.10643,0.22691,0.058081,0.036871,0.050855,0.070635,0.092156,0.12426,0.1568,0.14457,0.10522,0.16055
moderately,interesting,0.053405,0.11017,0.084747,0.033904,0.11864,0.20338,0.22033,0.11017,0.067799,0.02543,0.02543,0.081768,0.061756,0.10015,0.1123,0.1632,0.19756,0.16166,0.071551,0.027423,0.022627
also,surprising,0.058799,0.011775,0.011775,0.011775,0.011775,0.035302,0.047065,0.12941,0.29409,0.14117,0.30586,0.020409,0.013027,0.020528,0.029579,0.051346,0.089883,0.16964,0.22085,0.16349,0.22124
more,understandable,0.03649,0.020837,0.036462,0.026046,0.04167,0.072918,0.088542,0.13541,0.20833,0.13541,0.23437,0.072579,0.032922,0.043403,0.046496,0.062288,0.084842,0.13669,0.17033,0.13976,0.21069
truly,laughable,0.11438,0.3529,0.088237,0.20587,0.044126,0.13235,0.044126,0.029422,0.05883,0.044126,1.4704e-05,0.34947,0.12931,0.12104,0.097601,0.087758,0.063446,0.049407,0.038596,0.02646,0.036908
just,dumb,0.010547,0.24046,0.093512,0.12786,0.089695,0.1126,0.087786,0.085878,0.062978,0.034352,0.064886,0.27523,0.11023,0.10944,0.09183,0.091363,0.078608,0.071124,0.060926,0.043732,0.067514
extremely,sad,0.14528,0.046787,0.011701,0.023396,0.0058535,0.029244,0.029244,0.099415,0.16959,0.17543,0.40934,0.12385,0.042535,0.052988,0.047025,0.05216,0.061744,0.08299,0.10796,0.12945,0.2993
more,noticeable,0.11147,0.049189,0.016407,0.049189,0.08197,0.065579,0.14753,0.18031,0.049189,0.2131,0.14753,0.04613,0.029298,0.044134,0.056529,0.090435,0.12865,0.17082,0.1696,0.11017,0.15423
still,powerful,0.055987,9.999e-06,0.010009,9.999e-06,0.020008,0.070003,0.040006,0.15,0.20999,0.21999,0.27998,0.016387,0.0098944,0.014527,0.019421,0.033542,0.060765,0.12894,0.20202,0.19394,0.32057
rather,mundane,0.046983,0.022394,0.029856,0.052242,0.12686,0.1791,0.14925,0.1791,0.089553,0.089553,0.082091,0.035506,0.028152,0.049285,0.075517,0.12461,0.16778,0.19964,0.15442,0.078417,0.086679
always,beautiful,0.024582,0.026322,0.017551,0.043865,0.043865,0.035093,0.08772,0.15789,0.16666,0.14912,0.27191,0.019553,0.012356,0.018782,0.029651,0.046564,0.077717,0.15258,0.19906,0.17731,0.26642
beautifully,photographed,0.034279,0.048082,0.019239,0.028853,0.057696,0.067311,0.076925,0.16346,0.15384,0.1923,0.1923,0.040657,0.025361,0.038472,0.046759,0.075623,0.11715,0.17554,0.18981,0.12413,0.1665
so,subtle,0.012734,0.037642,0.0075294,0.022586,0.025095,0.031368,0.080301,0.099122,0.14429,0.1744,0.37766,0.024752,0.014143,0.019855,0.024528,0.038235,0.055727,0.093315,0.16068,0.19649,0.37227
equally,good,0.028025,0.014707,0.009192,0.014707,0.011949,0.031251,0.046875,0.16268,0.23805,0.16636,0.30423,0.027715,0.015782,0.021412,0.028119,0.04576,0.073468,0.13818,0.19627,0.17401,0.27929
rather,unusual,0.030545,0.0039564,0.0079088,0.019766,0.027671,0.090909,0.11858,0.19762,0.21739,0.13439,0.18181,0.0088625,0.0073051,0.014515,0.024093,0.054821,0.10804,0.23922,0.26424,0.14709,0.13181
then,other,0.091916,0.053661,0.024394,0.043905,0.068294,0.068294,0.053661,0.07805,0.23414,0.13171,0.2439,0.028676,0.015435,0.018411,0.024102,0.040155,0.067219,0.12781,0.18641,0.17143,0.32035
fairly,graphic,0.042516,0.037983,0.050639,0.037983,0.025326,0.063296,0.10127,0.16455,0.25315,0.11392,0.15189,0.031804,0.022813,0.035422,0.050784,0.08686,0.13407,0.19251,0.18493,0.11529,0.14552
incredibly,enjoyable,0.1571,1.5149e-05,0.015164,1.5149e-05,1.5149e-05,0.030314,0.015164,0.15151,0.2424,0.15151,0.39389,0.01476,0.0096429,0.014595,0.022515,0.050255,0.090456,0.16332,0.23654,0.17041,0.2275
more,passionate,0.068337,0.032798,0.016407,0.049189,0.016407,0.065579,0.11475,0.11475,0.08197,0.13114,0.377,0.035906,0.020385,0.029172,0.035366,0.053188,0.079354,0.12535,0.17029,0.16821,0.28277
simply,impossible,0.035777,0.15853,0.036589,0.097561,0.048784,0.060978,0.097561,0.07927,0.14634,0.067075,0.20731,0.12797,0.054271,0.065088,0.06262,0.075277,0.088801,0.11283,0.126,0.10869,0.17845
utterly,ridiculous,0.031206,0.24131,0.13127,0.11776,0.10811,0.096525,0.083012,0.052124,0.054055,0.044403,0.071429,0.30074,0.12946,0.13532,0.1115,0.10328,0.073401,0.048577,0.035562,0.025308,0.036864
not,best,0.094853,0.048615,0.027783,0.041671,0.069447,0.020839,0.10417,0.13194,0.15972,0.11111,0.28471,0.12968,0.050693,0.051622,0.057157,0.076503,0.091479,0.11804,0.13129,0.10167,0.19187
also,present,0.029248,0.026581,0.019936,0.029903,0.033225,0.066446,0.069768,0.22923,0.20598,0.11296,0.20598,0.025578,0.015247,0.022577,0.031016,0.051467,0.085785,0.16017,0.21375,0.16539,0.22902
pretty,enjoyable,0.076316,0.012079,0.009664,0.021741,0.036233,0.065218,0.27053,0.31159,0.19565,0.053141,0.024156,0.016972,0.013636,0.027606,0.039696,0.087732,0.16551,0.26118,0.21363,0.093488,0.080546
probably,good,0.077977,0.10366,0.060978,0.13414,0.07927,0.091464,0.073172,0.14634,0.11585,0.060978,0.13414,0.084574,0.043469,0.054617,0.061911,0.083705,0.10514,0.1338,0.1424,0.11487,0.17551
only,young,0.075752,0.057149,0.028582,0.014298,0.057149,0.1,0.042865,0.17142,0.12857,0.11428,0.28569,0.10177,0.041693,0.052217,0.051848,0.063876,0.078105,0.10874,0.14015,0.13323,0.22837
almost,palpable,0.12771,0.031757,1.587e-05,0.031757,0.015886,1.587e-05,0.047627,0.11111,0.2222,0.14285,0.39678,0.034507,0.019144,0.026182,0.03304,0.051556,0.079531,0.14269,0.19547,0.16734,0.25054
pretty,gruesome,0.0074565,0.025004,0.025004,0.040003,0.050002,0.080001,0.11,0.18,0.22499,0.125,0.14,0.037422,0.024411,0.039844,0.050958,0.081369,0.12671,0.1971,0.19159,0.11698,0.13361
rather,good,0.019823,0.029995,0.026781,0.050884,0.056776,0.096411,0.15694,0.23514,0.19925,0.074987,0.072844,0.035655,0.025581,0.041173,0.060826,0.098517,0.14523,0.20302,0.17174,0.10382,0.11444
so,original,0.090713,0.030185,0.023623,0.026248,0.019686,0.028872,0.039371,0.085302,0.12073,0.17454,0.45144,0.024769,0.014473,0.019015,0.026308,0.046261,0.071645,0.1315,0.20131,0.18546,0.27925
really,curious,0.042097,0.12925,0.088436,0.034018,0.04082,0.074832,0.088436,0.15646,0.12925,0.088436,0.17006,0.11846,0.060985,0.072985,0.077551,0.095478,0.10656,0.1193,0.11954,0.088917,0.14023
fairly,exciting,0.087117,0.040008,1.3332e-05,0.066671,0.10667,0.12,0.26664,0.15999,0.14666,0.066671,0.026676,0.051012,0.037083,0.057694,0.082056,0.13559,0.1775,0.18627,0.12861,0.068229,0.075947
more,plausible,0.033646,0.093596,0.054188,0.051725,0.054188,0.083744,0.1133,0.15763,0.1601,0.091133,0.14039,0.059645,0.031032,0.042705,0.047218,0.065562,0.098156,0.16084,0.18269,0.13418,0.17798
so,unoriginal,0.0476,0.26529,0.091838,0.22448,0.091838,0.11224,0.081635,0.040822,0.020416,0.030619,0.040822,0.30015,0.13637,0.13692,0.12199,0.11225,0.073358,0.045288,0.029973,0.018595,0.02511
totally,useless,0.039526,0.27999,0.12,0.073335,0.086668,0.080001,0.093334,0.086668,0.080001,0.066669,0.033338,0.22343,0.10674,0.11522,0.10712,0.11363,0.095884,0.077906,0.062413,0.040482,0.057192
uproariously,funny,0.05942,0.063495,0.031751,0.0079438,0.01588,0.047623,0.087303,0.12698,0.13492,0.19047,0.29364,0.056457,0.030362,0.038087,0.047233,0.069308,0.095164,0.13814,0.16591,0.14018,0.21916
most,beautiful,0.017861,0.022827,0.013101,0.013101,0.017666,0.02759,0.042874,0.082771,0.12703,0.15482,0.49821,0.021955,0.010844,0.016735,0.020693,0.02979,0.05017,0.097586,0.157,0.18667,0.40855
partially,due,0.037299,0.053101,0.035404,0.026555,0.017706,0.088497,0.11504,0.15929,0.17698,0.088497,0.23893,0.03719,0.02329,0.035572,0.045432,0.074461,0.11422,0.17274,0.19088,0.12923,0.17699
really,quick,0.12457,0.11712,0.054058,0.063066,0.090091,0.15315,0.090091,0.072075,0.12612,0.12612,0.10811,0.068685,0.035749,0.0448,0.049982,0.069516,0.093891,0.13429,0.16059,0.12994,0.21256
very,reasonable,0.043646,0.042022,0.025216,0.033619,0.06723,0.06723,0.16806,0.15966,0.12605,0.11765,0.19327,0.069186,0.033924,0.04293,0.04885,0.067406,0.093028,0.1408,0.16634,0.13042,0.20711
probably,true,0.046615,0.074868,0.037437,0.048131,0.074868,0.06952,0.053478,0.14973,0.20855,0.1016,0.18181,0.063275,0.032174,0.042685,0.046836,0.063205,0.086513,0.12066,0.15101,0.1391,0.25454
too,original,0.023476,0.031037,0.027589,0.027589,0.037933,0.10345,0.17241,0.21034,0.15517,0.1069,0.12759,0.048018,0.029946,0.042108,0.059818,0.095101,0.12844,0.17242,0.16861,0.11656,0.13898
very,entertaining,0.026434,0.013977,0.0093504,0.011857,0.019279,0.034413,0.083092,0.19799,0.27087,0.1552,0.20397,0.023726,0.015253,0.021097,0.030708,0.061656,0.10782,0.18521,0.21529,0.14706,0.19219
slightly,good,0.042445,0.075728,0.06602,0.063431,0.095146,0.12751,0.15599,0.12621,0.11909,0.080259,0.090615,0.099701,0.048111,0.062062,0.066197,0.085625,0.11289,0.15094,0.14279,0.093742,0.13794
very,precise,0.096984,0.026321,0.013164,0.013164,0.019742,0.032899,0.078949,0.15131,0.16447,0.14473,0.35525,0.06797,0.033663,0.042544,0.048786,0.066531,0.090223,0.13457,0.16113,0.13356,0.22103
so,hard,0.027587,0.11594,0.052013,0.052335,0.050403,0.05153,0.067633,0.077778,0.10499,0.11884,0.30853,0.11445,0.052759,0.071542,0.07541,0.076439,0.083548,0.089864,0.095121,0.11118,0.22968
very,physical,0.073277,0.026093,0.017398,8.6949e-06,0.034788,0.043483,0.13043,0.15652,0.21738,0.17391,0.19999,0.055838,0.028811,0.037218,0.044437,0.063728,0.090462,0.14172,0.17321,0.14018,0.22439
very,insightful,0.087761,0.011055,0.011055,0.022104,0.016579,0.022104,0.044202,0.071825,0.17679,0.17679,0.44749,0.053702,0.023653,0.029033,0.032531,0.046694,0.068315,0.11843,0.16257,0.15593,0.30914
mostly,young,0.037373,0.082355,0.023538,0.035302,0.047065,0.047065,0.10588,0.11764,0.19999,0.15293,0.18822,0.033512,0.020777,0.029146,0.037228,0.059351,0.09395,0.15753,0.19508,0.15293,0.2205
amazingly,funny,0.044649,0.029049,0.02075,0.029049,0.0041534,0.029049,0.029049,0.066391,0.15767,0.17427,0.46057,0.028488,0.014064,0.017606,0.021977,0.035044,0.054272,0.10733,0.17557,0.18062,0.36503
seemingly,unrelated,0.015971,0.041029,0.030773,0.051285,0.06154,0.066668,0.082052,0.13846,0.13846,0.17436,0.21538,0.057218,0.031706,0.043278,0.051116,0.075393,0.10196,0.13964,0.16967,0.13633,0.19369
truly,important,0.099111,0.033117,0.013251,0.0066287,6.6221e-06,0.033117,0.052983,0.10596,0.20529,0.18542,0.36422,0.051533,0.025583,0.037843,0.042237,0.055147,0.076405,0.10871,0.14297,0.16369,0.29588
remarkably,similar,0.042799,0.055217,0.030679,0.024545,0.055217,0.055217,0.11043,0.17177,0.17791,0.12883,0.19018,0.019457,0.013828,0.021792,0.032666,0.05846,0.10156,0.17995,0.21681,0.15289,0.20259
less,interested,0.099565,0.069233,0.023083,0.038466,0.10769,0.076925,0.084617,0.10769,0.23076,0.05385,0.20768,0.037778,0.024088,0.034705,0.042808,0.068215,0.1067,0.16213,0.18504,0.14132,0.19722
even,likable,0.073825,0.14457,0.036152,0.10843,0.084339,0.13253,0.048199,0.072292,0.18071,0.048199,0.14457,0.13739,0.059739,0.068387,0.072662,0.081781,0.088661,0.11064,0.13049,0.10028,0.14997
ultimately,disappointing,0.075632,0.036703,0.02753,0.08257,0.20183,0.24769,0.23852,0.10092,0.02753,0.018356,0.018356,0.066869,0.055618,0.087336,0.13561,0.19711,0.18628,0.12565,0.068857,0.033874,0.042789
too,confusing,0.032009,0.070968,0.047313,0.053764,0.088172,0.10108,0.098925,0.12688,0.18279,0.07957,0.15054,0.074416,0.048567,0.070782,0.09125,0.12471,0.13794,0.1401,0.12058,0.081415,0.11024
pretty,crazy,0.17562,0.10345,1.7238e-05,0.034494,0.017256,1.7238e-05,0.10345,0.13792,0.20688,0.18964,0.20688,0.033071,0.02109,0.035068,0.045655,0.071742,0.11183,0.1856,0.20174,0.13179,0.1624
somewhat,likable,0.1179,0.10345,0.034494,0.10345,0.10345,0.10345,0.10345,0.18964,0.15516,0.051732,0.051732,0.044558,0.030544,0.042238,0.063114,0.099047,0.14261,0.18623,0.16794,0.10625,0.11747
up,right,0.052002,0.03497,0.0069995,6.9925e-06,0.020985,0.048955,0.09091,0.18181,0.17482,0.17482,0.26572,0.043099,0.022611,0.030325,0.036331,0.053505,0.079449,0.13383,0.17883,0.15744,0.26458
darkly,humorous,0.023707,0.029965,0.02622,0.0074941,0.022475,0.029965,0.044946,0.13858,0.22471,0.16105,0.3146,0.021618,0.012681,0.017161,0.025023,0.042318,0.065861,0.1232,0.20367,0.2008,0.28767
there,own,0.10911,0.071643,0.011943,0.038808,0.029853,0.017913,0.041793,0.089553,0.13433,0.13731,0.42686,0.12357,0.046697,0.059491,0.050798,0.057278,0.068862,0.089659,0.11541,0.12317,0.26507
very,strict,0.038229,0.059462,0.027031,0.0054105,0.032436,0.059462,0.075677,0.13513,0.17837,0.12432,0.30269,0.055838,0.028811,0.037218,0.044437,0.063728,0.090462,0.14172,0.17321,0.14018,0.22439
even,interesting,0.25358,0.38332,0.14333,0.13667,0.076667,0.083334,0.050002,0.030002,0.043335,0.023336,0.030002,0.19351,0.074807,0.080774,0.082071,0.082869,0.079538,0.094408,0.1089,0.082446,0.12068
not,intelligent,0.15483,0.1862,0.068968,0.075864,0.08276,0.08276,0.068968,0.11724,0.10345,0.048279,0.16551,0.079262,0.036332,0.039999,0.044448,0.063666,0.084752,0.11669,0.14566,0.13363,0.25556
so,inept,0.094508,0.24404,0.14881,0.10714,0.10714,0.10119,0.047622,0.04167,0.083334,0.047622,0.07143,0.4092,0.12972,0.11138,0.084474,0.073439,0.052574,0.043611,0.034207,0.02387,0.037526
even,boring,0.34094,0.15929,0.053101,0.053101,0.12389,0.10619,0.06195,0.11504,0.16814,0.070799,0.088497,0.36521,0.12192,0.13154,0.099212,0.07571,0.05346,0.043883,0.036777,0.029191,0.043095
simply,beautiful,0.055174,0.0039158,0.0019589,0.0039158,0.0019589,0.019571,0.021528,0.10763,0.13111,0.21135,0.49706,0.012874,0.0075318,0.012707,0.017303,0.02823,0.050951,0.10357,0.17389,0.20619,0.38675
most,dramatic,0.012523,0.058253,0.022655,0.022655,0.024273,0.055017,0.07767,0.11165,0.14078,0.17637,0.31068,0.046779,0.019839,0.024587,0.02835,0.042739,0.065177,0.12838,0.18553,0.16568,0.29294
sometimes,good,0.12262,0.040003,0.045717,0.040003,0.091429,0.10857,0.12,0.15428,0.12571,0.10857,0.16571,0.019529,0.014866,0.021147,0.032725,0.056966,0.10339,0.18039,0.20386,0.15015,0.21698
not,evil,0.012805,0.070001,0.016669,0.043335,0.060001,0.060001,0.076667,0.12667,0.17333,0.12,0.25333,0.07952,0.03663,0.041715,0.046312,0.065802,0.088621,0.12162,0.15109,0.12914,0.23955
reasonably,good,0.019343,0.070845,0.053134,0.064033,0.062671,0.12943,0.17984,0.2425,0.11172,0.035423,0.050409,0.063678,0.041889,0.067893,0.089244,0.15313,0.21594,0.20117,0.090163,0.037636,0.039262
rather,cheap,0.041436,0.049591,0.041327,0.082646,0.066119,0.12396,0.15702,0.23966,0.10744,0.066119,0.066119,0.065802,0.049564,0.074815,0.10418,0.144,0.15511,0.14396,0.11005,0.068118,0.084406
not,horrible,0.45156,0.041751,0.043739,0.091451,0.12127,0.22863,0.18489,0.13718,0.069583,0.033799,0.047715,0.10004,0.03809,0.041822,0.045497,0.063608,0.079434,0.12297,0.14634,0.12087,0.24133
extremely,unpleasant,0.085045,0.16128,0.1129,0.048395,0.1129,0.12903,0.17741,0.096775,0.064522,0.048395,0.048395,0.19988,0.083077,0.089502,0.083761,0.093736,0.09304,0.097705,0.091444,0.066824,0.10103
almost,scary,0.15407,0.022562,0.03008,0.060153,7.5182e-06,0.022562,0.045117,0.12782,0.18796,0.15037,0.35336,0.075472,0.034579,0.042735,0.048153,0.065457,0.086223,0.13798,0.16828,0.13591,0.2052
progressively,bad,0.04509,0.28234,0.11176,0.15882,0.064708,0.1,0.07059,0.064708,0.058826,0.064708,0.023534,0.25422,0.10316,0.10661,0.092189,0.092509,0.081881,0.080027,0.069973,0.048436,0.070995
easily,pleased,0.72027,0.17948,0.10256,0.10256,0.04274,0.11966,0.1282,0.13675,0.10256,0.051286,0.034194,0.031109,0.016069,0.022385,0.026816,0.040791,0.064303,0.11983,0.17621,0.175,0.32749
so,twisted,0.06517,0.086332,0.021588,0.079138,0.057557,0.021588,0.064751,0.1223,0.15108,0.14388,0.25179,0.054689,0.022406,0.028223,0.0307,0.043158,0.062782,0.1113,0.16137,0.15994,0.32542
most,atmospheric,0.1006,0.031257,0.010426,0.031257,0.010426,1.0416e-05,0.031257,0.083335,0.28123,0.17708,0.34372,0.017112,0.01051,0.015341,0.022269,0.040669,0.071785,0.14165,0.22039,0.18719,0.27308
so,flat,0.011992,0.21428,0.13714,0.14857,0.14571,0.12571,0.074286,0.048573,0.054287,0.022859,0.028573,0.25301,0.12019,0.13074,0.12492,0.12219,0.088612,0.059235,0.041111,0.025223,0.034757
very,detailed,0.063779,0.029335,0.032002,0.013336,0.021335,0.042668,0.032002,0.14667,0.184,0.15467,0.34399,0.010129,0.0063252,0.01017,0.014712,0.025549,0.048114,0.10744,0.18319,0.20551,0.38886
pretty,sick,0.046746,0.08718,0.06154,0.051285,0.035901,0.056412,0.066668,0.14872,0.21025,0.10769,0.17436,0.088711,0.046802,0.066138,0.065386,0.081552,0.11155,0.16216,0.15727,0.1011,0.11933
more,charming,0.081909,7.5752e-06,0.030308,0.022733,0.022733,0.037883,0.11364,0.12121,0.21969,0.12121,0.31059,0.016364,0.011012,0.018337,0.026014,0.04866,0.091173,0.18618,0.23964,0.16735,0.19528
more,satisfying,0.026775,0.049075,0.029767,0.039421,0.046662,0.067579,0.11022,0.16171,0.19067,0.12068,0.18423,0.024199,0.015952,0.024075,0.034931,0.062698,0.10274,0.17824,0.20671,0.15498,0.19547
most,touching,0.008133,0.0072736,0.0036372,0.0081827,0.0072736,0.013637,0.021819,0.061819,0.15454,0.19636,0.52545,0.006326,0.003925,0.0067592,0.0092427,0.016505,0.032795,0.077497,0.15614,0.21647,0.47434
remotely,close,0.091623,0.16666,0.10145,0.072466,0.06522,0.072466,0.094203,0.072466,0.086957,0.072466,0.19565,0.30376,0.091192,0.11961,0.069884,0.052846,0.047894,0.046487,0.053183,0.067175,0.14797
most,uninteresting,0.066526,0.35083,0.14034,0.14034,0.05264,0.14034,0.070181,0.05264,0.017558,1.7541e-05,0.035099,0.27212,0.13086,0.13675,0.12576,0.11983,0.082243,0.051679,0.03441,0.019718,0.026626
so,talented,0.0074512,0.055557,0.030866,0.030866,0.030866,0.030866,0.049384,0.067902,0.13272,0.12963,0.44135,0.063801,0.02742,0.033621,0.032809,0.041737,0.051498,0.077302,0.11957,0.15136,0.40088
completely,real,0.065483,8.6199e-06,0.0086286,0.017249,0.0086286,0.025868,0.025868,0.094828,0.13793,0.15517,0.52583,0.028227,0.012683,0.018239,0.021526,0.031894,0.050908,0.0983,0.15795,0.18497,0.39531
rather,big,0.17368,0.1125,0.037508,0.062505,0.1,0.125,0.075003,0.087502,0.087502,0.087502,0.22498,0.035919,0.025146,0.03899,0.056451,0.090997,0.13205,0.18361,0.17628,0.11291,0.14766
not,keen,0.053363,0.048549,0.038841,0.019425,0.058256,0.12621,0.067964,0.13592,0.16504,0.1068,0.233,0.075589,0.032653,0.036817,0.040296,0.056773,0.079916,0.11869,0.1641,0.13977,0.25539
just,married,0.21555,0.12631,0.021061,0.042111,0.17894,0.084212,0.14736,0.11579,0.10526,0.084212,0.094737,0.056107,0.030925,0.040984,0.047101,0.071345,0.10078,0.14548,0.17452,0.13296,0.1998
also,perfect,0.043655,0.0057831,2.8901e-06,0.0086732,0.0086732,0.0086732,0.0057831,0.083815,0.15896,0.22254,0.4971,0.009336,0.0052005,0.0084148,0.012028,0.020768,0.039715,0.097393,0.17847,0.21333,0.41534
more,expressive,0.094001,0.092309,0.061544,0.046162,0.015398,0.03078,0.046162,0.15384,0.15384,0.13846,0.26151,0.034872,0.019918,0.027394,0.035012,0.054622,0.083421,0.13978,0.18412,0.16336,0.25749
deeply,touching,0.11033,0.011121,1.111e-05,1.111e-05,1.111e-05,1.111e-05,1.111e-05,0.033341,0.14444,0.16666,0.64438,0.0036409,0.0029367,0.0051074,0.0082771,0.016239,0.029072,0.06517,0.14172,0.23891,0.48892
eternally,grateful,0.038914,0.097223,0.027788,0.027788,0.041675,0.027788,0.055562,0.083336,0.11111,0.125,0.40274,0.044747,0.018908,0.025815,0.026909,0.036329,0.053256,0.091186,0.14079,0.16648,0.39558
more,normal,0.026839,0.033063,0.0248,0.033063,0.016536,0.082646,0.099174,0.17355,0.17355,0.14876,0.21487,0.057596,0.030664,0.039631,0.046153,0.066278,0.092711,0.13858,0.1691,0.13709,0.2222
extremely,boring,0.014281,0.35193,0.1402,0.13305,0.1073,0.06867,0.052933,0.050072,0.030044,0.022891,0.042919,0.33535,0.13556,0.13824,0.11713,0.09862,0.064659,0.040598,0.026507,0.018317,0.025016
deeply,flawed,0.031257,0.079071,0.023259,0.046514,0.051165,0.10698,0.13953,0.11628,0.12093,0.13488,0.18139,0.057436,0.030341,0.039574,0.050454,0.072822,0.096038,0.13214,0.16558,0.14075,0.21487
quite,disappointed,0.050797,0.061453,0.035383,0.13966,0.1229,0.15642,0.21229,0.10428,0.052142,0.046556,0.068902,0.077591,0.058389,0.089192,0.1084,0.14793,0.15783,0.14427,0.10222,0.052631,0.061543
more,peaceful,0.10871,0.072468,0.014505,0.014505,0.014505,0.014505,0.10145,0.15941,0.20288,0.10145,0.30432,0.072623,0.036992,0.047466,0.051168,0.069641,0.094009,0.1372,0.16273,0.12854,0.19963
yet,more,0.32499,0.16666,0.06522,0.10145,0.057974,0.06522,0.072466,0.1087,0.14492,0.06522,0.15217,0.033751,0.018933,0.024496,0.03374,0.052444,0.076719,0.12975,0.18534,0.1692,0.27562
quite,endearing,0.13442,0.012998,0.012998,0.012998,0.012998,0.025984,0.14285,0.29868,0.25972,0.051954,0.16882,0.021259,0.013644,0.021326,0.02892,0.048959,0.085476,0.17187,0.22142,0.16774,0.21939
so,disgusting,0.18435,0.30136,0.047949,0.054798,0.027402,0.075344,0.068495,0.068495,0.11644,0.068495,0.17123,0.09716,0.04125,0.052211,0.051708,0.063927,0.080849,0.11011,0.13563,0.12839,0.23876
very,valid,0.084043,0.1194,0.014938,0.059708,0.044784,0.089554,0.1194,0.14925,0.074631,0.13432,0.19402,0.055838,0.028811,0.037218,0.044437,0.063728,0.090463,0.14172,0.17321,0.14018,0.22439
sometimes,bad,0.17099,0.17894,0.021061,0.042111,0.063162,0.094737,0.15789,0.11579,0.16841,0.052637,0.10526,0.065428,0.035921,0.040766,0.04806,0.065949,0.094261,0.13,0.15625,0.12979,0.23358
perfectly,good,0.36457,0.25784,0.080491,0.084584,0.076399,0.09277,0.087313,0.094134,0.084584,0.04775,0.094134,0.050268,0.029638,0.040755,0.052105,0.081546,0.1193,0.16654,0.16275,0.11522,0.18187
even,minor,0.12529,0.039687,0.023816,0.047623,0.0079438,0.079367,0.071431,0.071431,0.13492,0.18253,0.34125,0.11475,0.044772,0.058004,0.053128,0.060455,0.074219,0.11105,0.1457,0.12418,0.21374
just,lucky,0.097899,0.12698,0.095239,0.015886,0.031757,0.11111,0.11111,0.063498,0.14285,0.11111,0.19046,0.1041,0.040233,0.046504,0.044499,0.056333,0.071524,0.10566,0.13647,0.1308,0.26389
pretty,sweet,0.056441,0.048675,0.053099,0.017703,0.053099,0.088496,0.088496,0.18584,0.14159,0.088496,0.23451,0.039212,0.023738,0.035494,0.045373,0.070548,0.10925,0.18284,0.19479,0.1363,0.16245
still,possible,0.10519,0.016859,0.028094,0.039329,0.050565,0.016859,0.078653,0.10112,0.20786,0.14045,0.32021,0.083033,0.03948,0.045873,0.049236,0.06741,0.08922,0.12999,0.15562,0.12791,0.21222
completely,natural,0.044074,0.0064576,0.01936,0.0064576,0.051616,0.01936,0.058067,0.12903,0.2129,0.14193,0.35482,0.013694,0.0086303,0.013552,0.01975,0.035213,0.062899,0.13111,0.20478,0.19927,0.3111
rather,pointless,0.011706,0.077613,0.059703,0.1194,0.12537,0.1403,0.15821,0.12239,0.083583,0.050748,0.062688,0.082425,0.059564,0.086564,0.11045,0.14286,0.14548,0.1331,0.10099,0.062049,0.076524
particularly,entertaining,0.05103,0.052637,0.010536,0.063162,0.084212,0.17894,0.11579,0.11579,0.16841,0.10526,0.10526,0.046642,0.031357,0.044698,0.071499,0.12055,0.15786,0.18641,0.16195,0.093204,0.085828
mentally,unstable,0.020409,0.090309,0.024231,0.030839,0.059472,0.059472,0.10132,0.14978,0.1696,0.11894,0.19603,0.10412,0.046589,0.054483,0.056714,0.073155,0.091354,0.12445,0.14315,0.11372,0.19226
definitely,worth,0.061304,0.0056264,0.0033491,0.0048226,0.0064301,0.021567,0.075687,0.21541,0.25827,0.1704,0.23845,0.018525,0.013621,0.019623,0.029703,0.053541,0.10662,0.19908,0.20883,0.14705,0.20342
really,predictable,0.095529,0.080002,0.088001,0.088001,0.144,0.104,0.128,0.16799,0.12,0.040005,0.040005,0.1961,0.093792,0.11156,0.10322,0.10811,0.10094,0.094801,0.079468,0.048233,0.063775
instantly,hooked,0.099812,1.4491e-05,0.014505,1.4491e-05,1.4491e-05,0.014505,0.028996,0.028996,0.11594,0.1739,0.62311,0.015053,0.007702,0.011673,0.014147,0.022424,0.03944,0.083107,0.14978,0.19379,0.46288
utterly,terrible,0.065965,0.34543,0.16363,0.12727,0.08182,0.06364,0.027279,0.05455,0.04546,0.05455,0.036369,0.46882,0.13612,0.1153,0.077505,0.061155,0.040274,0.029716,0.022556,0.017668,0.03088
too,unrealistic,0.038019,0.084508,0.052819,0.045777,0.080987,0.13732,0.10211,0.13732,0.16901,0.070424,0.11972,0.12814,0.064304,0.081651,0.081451,0.093462,0.10182,0.12267,0.12245,0.085169,0.11888
plainly,obvious,0.11478,0.17543,0.070181,0.087721,0.017558,0.070181,0.070181,0.15788,0.070181,0.1228,0.15788,0.088146,0.050353,0.06657,0.075437,0.098662,0.11824,0.13778,0.13553,0.093192,0.13609
away,much,0.086757,0.043486,1.4491e-05,0.072468,0.028996,0.086958,0.14492,0.1739,0.18839,0.13043,0.13043,0.065321,0.034458,0.044276,0.051169,0.071455,0.09658,0.13783,0.1622,0.12883,0.20787
